timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/09/22 14:20:10.151, 0, 45 %, 26 %, 143185 MiB, 143771 MiB, 195.57 W
2026/09/22 14:20:10.401, 0, 0 %, 0 %, 143185 MiB, 143771 MiB, 194.15 W
2026/09/22 14:20:10.652, 0, 1 %, 0 %, 4943 MiB, 143771 MiB, 181.62 W
2026/09/22 14:20:10.903, 0, 95 %, 11 %, 4943 MiB, 143771 MiB, 138.16 W
2026/09/22 14:20:11.155, 0, 75 %, 8 %, 4943 MiB, 143771 MiB, 130.31 W
2026/09/22 14:20:11.407, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 130.21 W
2026/09/22 14:20:11.670, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 128.99 W
2026/09/22 14:20:11.957, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.38 W
2026/09/22 14:20:12.211, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.13 W
2026/09/22 14:20:12.474, 0, 0 %, 0 %, 4962 MiB, 143771 MiB, 119.11 W
2026/09/22 14:20:12.731, 0, 3 %, 1 %, 143185 MiB, 143771 MiB, 130.29 W
2026/09/22 14:20:12.981, 0, 100 %, 58 %, 143185 MiB, 143771 MiB, 179.53 W
2026/09/22 14:20:13.231, 0, 29 %, 17 %, 143185 MiB, 143771 MiB, 180.84 W
2026/09/22 14:20:13.481, 0, 0 %, 0 %, 143185 MiB, 143771 MiB, 180.93 W
2026/09/22 14:20:13.732, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 168.87 W
2026/09/22 14:20:13.987, 0, 58 %, 7 %, 4943 MiB, 143771 MiB, 128.29 W
2026/09/22 14:20:14.294, 0, 13 %, 1 %, 4943 MiB, 143771 MiB, 130.28 W
2026/09/22 14:20:14.565, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 130.22 W
2026/09/22 14:20:14.868, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 124.47 W
2026/09/22 14:20:15.121, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.20 W
2026/09/22 14:20:15.372, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.08 W
2026/09/22 14:20:15.622, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.08 W
2026/09/22 14:20:15.879, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.06 W
2026/09/22 14:20:16.129, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.08 W
2026/09/22 14:20:16.390, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.08 W
2026/09/22 14:20:16.641, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.05 W
2026/09/22 14:20:16.893, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.01 W
2026/09/22 14:20:17.211, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 118.96 W
2026/09/22 14:20:17.467, 0, 0 %, 0 %, 120 MiB, 143771 MiB, 119.21 W
2026/09/22 14:20:17.718, 0, 0 %, 0 %, 116 MiB, 143771 MiB, 119.30 W
2026/09/22 14:20:17.988, 0, 0 %, 0 %, 116 MiB, 143771 MiB, 119.28 W
2026/09/22 14:20:18.239, 0, 0 %, 0 %, 120 MiB, 143771 MiB, 119.36 W
2026/09/22 14:20:18.493, 0, 0 %, 0 %, 120 MiB, 143771 MiB, 119.05 W
2026/09/22 14:20:18.747, 0, 0 %, 0 %, 120 MiB, 143771 MiB, 119.00 W
2026/09/22 14:20:19.006, 0, 0 %, 0 %, 120 MiB, 143771 MiB, 119.01 W
2026/09/22 14:20:19.269, 0, 0 %, 0 %, 120 MiB, 143771 MiB, 111.58 W
