timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/22 18:56:50.487, 3, 80 %, 21 %, 2157 MiB, 116.42 W
2026/09/22 18:56:51.489, 0, 96 %, 28 %, 2573 MiB, 132.25 W
2026/09/22 18:56:51.490, 1, 80 %, 21 %, 2159 MiB, 113.85 W
2026/09/22 18:56:51.491, 2, 96 %, 28 %, 2575 MiB, 127.77 W
2026/09/22 18:56:51.493, 3, 80 %, 21 %, 2157 MiB, 111.11 W
2026/09/22 18:56:52.495, 0, 96 %, 28 %, 2573 MiB, 130.41 W
2026/09/22 18:56:52.497, 1, 80 %, 21 %, 2159 MiB, 111.44 W
2026/09/22 18:56:52.498, 2, 96 %, 28 %, 2575 MiB, 126.32 W
2026/09/22 18:56:52.499, 3, 80 %, 21 %, 2157 MiB, 115.45 W
2026/09/22 18:56:53.501, 0, 96 %, 28 %, 2573 MiB, 132.82 W
2026/09/22 18:56:53.503, 1, 80 %, 22 %, 2159 MiB, 105.25 W
2026/09/22 18:56:53.504, 2, 96 %, 28 %, 2575 MiB, 128.25 W
2026/09/22 18:56:53.505, 3, 80 %, 21 %, 2157 MiB, 104.01 W
2026/09/22 18:56:54.507, 0, 96 %, 28 %, 2573 MiB, 131.38 W
2026/09/22 18:56:54.508, 1, 81 %, 21 %, 2159 MiB, 118.11 W
2026/09/22 18:56:54.509, 2, 96 %, 28 %, 2575 MiB, 127.20 W
2026/09/22 18:56:54.510, 3, 81 %, 21 %, 2157 MiB, 121.64 W
2026/09/22 18:56:55.512, 0, 95 %, 28 %, 2573 MiB, 129.53 W
2026/09/22 18:56:55.513, 1, 81 %, 21 %, 2159 MiB, 100.01 W
2026/09/22 18:56:55.515, 2, 96 %, 29 %, 2575 MiB, 116.80 W
2026/09/22 18:56:55.516, 3, 79 %, 21 %, 2157 MiB, 99.73 W
2026/09/22 18:56:56.518, 0, 95 %, 28 %, 2573 MiB, 132.74 W
2026/09/22 18:56:56.519, 1, 78 %, 21 %, 2159 MiB, 110.96 W
2026/09/22 18:56:56.520, 2, 95 %, 28 %, 2575 MiB, 128.74 W
2026/09/22 18:56:56.523, 3, 80 %, 21 %, 2157 MiB, 105.46 W
2026/09/22 18:56:57.525, 0, 96 %, 28 %, 2573 MiB, 133.70 W
2026/09/22 18:56:57.527, 1, 79 %, 21 %, 2159 MiB, 120.04 W
2026/09/22 18:56:57.528, 2, 96 %, 28 %, 2575 MiB, 128.74 W
2026/09/22 18:56:57.529, 3, 81 %, 22 %, 2157 MiB, 116.42 W
2026/09/22 18:56:58.532, 0, 29 %, 2 %, 2573 MiB, 113.60 W
2026/09/22 18:56:58.533, 1, 15 %, 2 %, 2159 MiB, 109.03 W
2026/09/22 18:56:58.534, 2, 36 %, 1 %, 2575 MiB, 115.28 W
2026/09/22 18:56:58.535, 3, 36 %, 1 %, 2157 MiB, 114.49 W
2026/09/22 18:56:59.537, 0, 96 %, 29 %, 2573 MiB, 132.25 W
2026/09/22 18:56:59.538, 1, 82 %, 22 %, 2159 MiB, 119.96 W
2026/09/22 18:56:59.539, 2, 96 %, 29 %, 2575 MiB, 128.17 W
2026/09/22 18:56:59.540, 3, 79 %, 22 %, 2157 MiB, 124.06 W
2026/09/22 18:57:00.542, 0, 96 %, 29 %, 2573 MiB, 133.22 W
2026/09/22 18:57:00.543, 1, 81 %, 22 %, 2159 MiB, 121.40 W
2026/09/22 18:57:00.544, 2, 95 %, 29 %, 2575 MiB, 129.13 W
2026/09/22 18:57:00.546, 3, 80 %, 22 %, 2157 MiB, 124.94 W
2026/09/22 18:57:01.548, 0, 96 %, 29 %, 2573 MiB, 134.18 W
2026/09/22 18:57:01.549, 1, 82 %, 22 %, 2159 MiB, 117.15 W
2026/09/22 18:57:01.550, 2, 95 %, 29 %, 2575 MiB, 129.13 W
2026/09/22 18:57:01.551, 3, 81 %, 23 %, 2157 MiB, 114.00 W
2026/09/22 18:57:02.553, 0, 95 %, 27 %, 2573 MiB, 83.99 W
2026/09/22 18:57:02.554, 1, 81 %, 22 %, 2159 MiB, 74.68 W
2026/09/22 18:57:02.556, 2, 94 %, 28 %, 2575 MiB, 79.30 W
2026/09/22 18:57:02.557, 3, 79 %, 21 %, 2157 MiB, 77.69 W
2026/09/22 18:57:03.559, 0, 96 %, 29 %, 2573 MiB, 133.79 W
2026/09/22 18:57:03.560, 1, 82 %, 22 %, 2159 MiB, 102.84 W
2026/09/22 18:57:03.561, 2, 95 %, 29 %, 2575 MiB, 123.98 W
2026/09/22 18:57:03.562, 3, 81 %, 23 %, 2157 MiB, 102.08 W
2026/09/22 18:57:04.564, 0, 96 %, 28 %, 2573 MiB, 128.00 W
2026/09/22 18:57:04.565, 1, 78 %, 21 %, 2159 MiB, 106.62 W
2026/09/22 18:57:04.566, 2, 96 %, 28 %, 2575 MiB, 127.37 W
2026/09/22 18:57:04.568, 3, 82 %, 22 %, 2157 MiB, 111.59 W
2026/09/22 18:57:05.570, 0, 95 %, 29 %, 2573 MiB, 134.18 W
2026/09/22 18:57:05.571, 1, 82 %, 22 %, 2159 MiB, 122.45 W
2026/09/22 18:57:05.572, 2, 95 %, 28 %, 2575 MiB, 129.62 W
2026/09/22 18:57:05.573, 3, 78 %, 21 %, 2157 MiB, 118.27 W
2026/09/22 18:57:06.575, 0, 96 %, 28 %, 2573 MiB, 133.40 W
2026/09/22 18:57:06.576, 1, 78 %, 21 %, 2159 MiB, 112.82 W
2026/09/22 18:57:06.577, 2, 95 %, 28 %, 2575 MiB, 127.20 W
2026/09/22 18:57:06.578, 3, 82 %, 22 %, 2157 MiB, 119.23 W
2026/09/22 18:57:07.580, 0, 96 %, 28 %, 2573 MiB, 133.61 W
2026/09/22 18:57:07.582, 1, 82 %, 23 %, 2159 MiB, 122.36 W
2026/09/22 18:57:07.583, 2, 96 %, 28 %, 2575 MiB, 129.62 W
2026/09/22 18:57:07.584, 3, 81 %, 23 %, 2157 MiB, 126.38 W
2026/09/22 18:57:08.586, 0, 96 %, 28 %, 2573 MiB, 133.31 W
2026/09/22 18:57:08.588, 1, 79 %, 21 %, 2159 MiB, 119.08 W
2026/09/22 18:57:08.590, 2, 96 %, 28 %, 2575 MiB, 127.69 W
2026/09/22 18:57:08.591, 3, 82 %, 22 %, 2157 MiB, 123.09 W
2026/09/22 18:57:09.593, 0, 96 %, 28 %, 2573 MiB, 133.31 W
2026/09/22 18:57:09.594, 1, 81 %, 22 %, 2159 MiB, 116.67 W
2026/09/22 18:57:09.595, 2, 96 %, 29 %, 2575 MiB, 127.20 W
2026/09/22 18:57:09.596, 3, 83 %, 22 %, 2157 MiB, 122.13 W
2026/09/22 18:57:10.598, 0, 96 %, 28 %, 2573 MiB, 133.79 W
2026/09/22 18:57:10.599, 1, 82 %, 22 %, 2159 MiB, 117.15 W
2026/09/22 18:57:10.600, 2, 96 %, 28 %, 2575 MiB, 129.22 W
2026/09/22 18:57:10.601, 3, 79 %, 22 %, 2157 MiB, 123.97 W
2026/09/22 18:57:11.607, 0, 63 %, 18 %, 2573 MiB, 135.15 W
2026/09/22 18:57:11.608, 1, 35 %, 9 %, 2159 MiB, 112.33 W
2026/09/22 18:57:11.609, 2, 36 %, 1 %, 2575 MiB, 130.67 W
2026/09/22 18:57:11.610, 3, 32 %, 8 %, 2157 MiB, 110.14 W
2026/09/22 18:57:12.612, 0, 96 %, 28 %, 2573 MiB, 130.81 W
2026/09/22 18:57:12.613, 1, 81 %, 23 %, 2387 MiB, 110.89 W
2026/09/22 18:57:12.614, 2, 96 %, 29 %, 2805 MiB, 120.60 W
2026/09/22 18:57:12.616, 3, 83 %, 22 %, 2157 MiB, 109.73 W
2026/09/22 18:57:13.618, 0, 95 %, 29 %, 2573 MiB, 133.22 W
2026/09/22 18:57:13.620, 1, 83 %, 22 %, 2159 MiB, 117.63 W
2026/09/22 18:57:13.621, 2, 95 %, 29 %, 2575 MiB, 129.22 W
2026/09/22 18:57:13.622, 3, 80 %, 22 %, 2157 MiB, 122.61 W
2026/09/22 18:57:14.624, 0, 96 %, 28 %, 2573 MiB, 135.81 W
2026/09/22 18:57:14.625, 1, 80 %, 21 %, 2159 MiB, 103.32 W
2026/09/22 18:57:14.626, 2, 95 %, 29 %, 2575 MiB, 124.47 W
2026/09/22 18:57:14.627, 3, 83 %, 24 %, 2157 MiB, 103.53 W
2026/09/22 18:57:15.630, 0, 42 %, 1 %, 2573 MiB, 79.68 W
2026/09/22 18:57:15.631, 1, 33 %, 2 %, 2159 MiB, 71.34 W
2026/09/22 18:57:15.632, 2, 36 %, 1 %, 2575 MiB, 75.41 W
2026/09/22 18:57:15.633, 3, 36 %, 1 %, 2157 MiB, 74.78 W
