timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 09:57:16.843, 2, 95 %, 26 %, 4923 MiB, 124.31 W
2026/09/23 09:57:16.844, 3, 99 %, 25 %, 4823 MiB, 126.00 W
2026/09/23 09:57:17.846, 0, 83 %, 22 %, 5289 MiB, 86.21 W
2026/09/23 09:57:17.876, 1, 99 %, 25 %, 5371 MiB, 81.73 W
2026/09/23 09:57:17.877, 2, 97 %, 26 %, 5289 MiB, 83.46 W
2026/09/23 09:57:17.878, 3, 87 %, 22 %, 5363 MiB, 80.43 W
2026/09/23 09:57:18.880, 0, 94 %, 25 %, 4923 MiB, 118.82 W
2026/09/23 09:57:18.881, 1, 98 %, 25 %, 4827 MiB, 118.58 W
2026/09/23 09:57:18.883, 2, 97 %, 26 %, 4923 MiB, 118.08 W
2026/09/23 09:57:18.884, 3, 97 %, 25 %, 4823 MiB, 121.24 W
2026/09/23 09:57:19.886, 0, 95 %, 26 %, 4923 MiB, 128.42 W
2026/09/23 09:57:19.887, 1, 99 %, 26 %, 4827 MiB, 126.24 W
2026/09/23 09:57:19.888, 2, 94 %, 26 %, 4923 MiB, 126.25 W
2026/09/23 09:57:19.889, 3, 97 %, 25 %, 4823 MiB, 127.46 W
2026/09/23 09:57:20.891, 0, 94 %, 24 %, 5289 MiB, 121.73 W
2026/09/23 09:57:20.893, 1, 99 %, 24 %, 5371 MiB, 124.22 W
2026/09/23 09:57:20.894, 2, 95 %, 26 %, 5289 MiB, 121.40 W
2026/09/23 09:57:20.895, 3, 97 %, 23 %, 5093 MiB, 126.49 W
2026/09/23 09:57:21.898, 0, 94 %, 25 %, 4923 MiB, 126.49 W
2026/09/23 09:57:21.899, 1, 98 %, 25 %, 4827 MiB, 124.70 W
2026/09/23 09:57:21.900, 2, 95 %, 23 %, 4923 MiB, 124.31 W
2026/09/23 09:57:21.901, 3, 97 %, 25 %, 4823 MiB, 125.52 W
2026/09/23 09:57:22.903, 0, 95 %, 26 %, 4923 MiB, 128.82 W
2026/09/23 09:57:22.904, 1, 98 %, 25 %, 4827 MiB, 128.08 W
2026/09/23 09:57:22.905, 2, 96 %, 26 %, 4923 MiB, 122.45 W
2026/09/23 09:57:22.906, 3, 98 %, 25 %, 4823 MiB, 127.46 W
2026/09/23 09:57:23.908, 0, 93 %, 24 %, 4923 MiB, 118.33 W
2026/09/23 09:57:23.911, 1, 98 %, 25 %, 4827 MiB, 117.54 W
2026/09/23 09:57:23.913, 2, 94 %, 26 %, 4923 MiB, 120.03 W
2026/09/23 09:57:23.914, 3, 97 %, 25 %, 4823 MiB, 121.16 W
2026/09/23 09:57:24.916, 0, 95 %, 26 %, 4923 MiB, 128.82 W
2026/09/23 09:57:24.917, 1, 99 %, 25 %, 4827 MiB, 127.60 W
2026/09/23 09:57:24.919, 2, 95 %, 26 %, 4923 MiB, 126.74 W
2026/09/23 09:57:24.920, 3, 98 %, 26 %, 4823 MiB, 127.86 W
2026/09/23 09:57:25.922, 0, 93 %, 24 %, 4923 MiB, 117.36 W
2026/09/23 09:57:25.923, 1, 97 %, 23 %, 4827 MiB, 111.33 W
2026/09/23 09:57:25.924, 2, 94 %, 25 %, 4923 MiB, 111.29 W
2026/09/23 09:57:25.926, 3, 97 %, 23 %, 4823 MiB, 114.05 W
2026/09/23 09:57:26.928, 0, 94 %, 26 %, 4923 MiB, 129.39 W
2026/09/23 09:57:26.929, 1, 98 %, 25 %, 4827 MiB, 127.12 W
2026/09/23 09:57:26.930, 2, 95 %, 24 %, 4923 MiB, 126.25 W
2026/09/23 09:57:26.931, 3, 98 %, 25 %, 4823 MiB, 126.89 W
2026/09/23 09:57:27.933, 0, 95 %, 25 %, 4923 MiB, 114.53 W
2026/09/23 09:57:27.934, 1, 99 %, 25 %, 4827 MiB, 121.57 W
2026/09/23 09:57:27.935, 2, 94 %, 25 %, 4923 MiB, 115.25 W
2026/09/23 09:57:27.936, 3, 97 %, 25 %, 5093 MiB, 121.64 W
2026/09/23 09:57:28.939, 0, 94 %, 25 %, 4923 MiB, 126.97 W
2026/09/23 09:57:28.941, 1, 99 %, 25 %, 4827 MiB, 124.30 W
2026/09/23 09:57:28.942, 2, 94 %, 26 %, 4923 MiB, 124.80 W
2026/09/23 09:57:28.943, 3, 97 %, 25 %, 4823 MiB, 125.52 W
2026/09/23 09:57:29.945, 0, 94 %, 25 %, 4923 MiB, 117.77 W
2026/09/23 09:57:29.946, 1, 98 %, 26 %, 4827 MiB, 127.29 W
2026/09/23 09:57:29.947, 2, 94 %, 25 %, 4923 MiB, 110.88 W
2026/09/23 09:57:29.948, 3, 98 %, 25 %, 4823 MiB, 118.90 W
2026/09/23 09:57:30.951, 0, 95 %, 26 %, 4923 MiB, 116.96 W
2026/09/23 09:57:30.952, 1, 91 %, 20 %, 4827 MiB, 116.73 W
2026/09/23 09:57:30.953, 2, 95 %, 25 %, 4923 MiB, 118.08 W
2026/09/23 09:57:30.957, 3, 98 %, 25 %, 4823 MiB, 121.64 W
2026/09/23 09:57:31.959, 0, 94 %, 25 %, 4923 MiB, 129.31 W
2026/09/23 09:57:31.960, 1, 98 %, 26 %, 4827 MiB, 127.12 W
2026/09/23 09:57:31.962, 2, 93 %, 24 %, 4923 MiB, 127.71 W
2026/09/23 09:57:31.963, 3, 97 %, 25 %, 4823 MiB, 127.86 W
2026/09/23 09:57:32.965, 0, 96 %, 26 %, 4923 MiB, 117.44 W
2026/09/23 09:57:32.966, 1, 97 %, 26 %, 4827 MiB, 115.20 W
2026/09/23 09:57:32.967, 2, 94 %, 25 %, 4923 MiB, 116.63 W
2026/09/23 09:57:32.968, 3, 98 %, 26 %, 4823 MiB, 119.30 W
2026/09/23 09:57:33.971, 0, 94 %, 25 %, 4923 MiB, 129.88 W
2026/09/23 09:57:33.972, 1, 98 %, 25 %, 4827 MiB, 127.12 W
2026/09/23 09:57:33.973, 2, 96 %, 26 %, 4923 MiB, 127.71 W
2026/09/23 09:57:33.974, 3, 97 %, 25 %, 4823 MiB, 128.42 W
2026/09/23 09:57:34.976, 0, 92 %, 25 %, 4923 MiB, 120.27 W
2026/09/23 09:57:34.977, 1, 99 %, 25 %, 4827 MiB, 110.92 W
2026/09/23 09:57:34.978, 2, 93 %, 25 %, 4923 MiB, 111.92 W
2026/09/23 09:57:34.979, 3, 97 %, 25 %, 4823 MiB, 106.85 W
2026/09/23 09:57:35.981, 0, 93 %, 24 %, 4923 MiB, 129.93 W
2026/09/23 09:57:35.982, 1, 97 %, 25 %, 4827 MiB, 127.74 W
2026/09/23 09:57:35.983, 2, 95 %, 26 %, 4923 MiB, 126.72 W
2026/09/23 09:57:35.984, 3, 96 %, 25 %, 4823 MiB, 128.88 W
2026/09/23 09:57:36.988, 0, 93 %, 25 %, 5105 MiB, 122.77 W
2026/09/23 09:57:36.989, 1, 98 %, 26 %, 4827 MiB, 116.34 W
2026/09/23 09:57:36.990, 2, 93 %, 25 %, 4923 MiB, 116.32 W
2026/09/23 09:57:36.991, 3, 97 %, 25 %, 4823 MiB, 109.95 W
2026/09/23 09:57:37.994, 0, 93 %, 24 %, 4923 MiB, 130.50 W
2026/09/23 09:57:37.995, 1, 98 %, 24 %, 4827 MiB, 127.74 W
2026/09/23 09:57:37.996, 2, 94 %, 25 %, 4923 MiB, 127.86 W
2026/09/23 09:57:37.997, 3, 98 %, 25 %, 4823 MiB, 129.05 W
2026/09/23 09:57:38.999, 0, 92 %, 25 %, 4923 MiB, 119.47 W
2026/09/23 09:57:39.000, 1, 98 %, 26 %, 4827 MiB, 120.20 W
2026/09/23 09:57:39.001, 2, 94 %, 25 %, 4923 MiB, 117.21 W
2026/09/23 09:57:39.002, 3, 98 %, 25 %, 4823 MiB, 122.37 W
2026/09/23 09:57:40.004, 0, 56 %, 14 %, 4923 MiB, 130.41 W
2026/09/23 09:57:40.007, 1, 30 %, 3 %, 4827 MiB, 128.23 W
2026/09/23 09:57:40.008, 2, 82 %, 10 %, 4923 MiB, 127.77 W
2026/09/23 09:57:40.009, 3, 73 %, 16 %, 4823 MiB, 128.48 W
2026/09/23 09:57:41.011, 0, 93 %, 26 %, 4923 MiB, 124.70 W
2026/09/23 09:57:41.012, 1, 97 %, 26 %, 4827 MiB, 123.49 W
2026/09/23 09:57:41.013, 2, 92 %, 25 %, 4923 MiB, 123.50 W
2026/09/23 09:57:41.016, 3, 99 %, 26 %, 4823 MiB, 125.19 W
2026/09/23 09:57:42.018, 0, 92 %, 25 %, 4923 MiB, 101.79 W
2026/09/23 09:57:42.019, 1, 98 %, 26 %, 4827 MiB, 101.18 W
2026/09/23 09:57:42.022, 2, 94 %, 26 %, 4923 MiB, 94.78 W
2026/09/23 09:57:42.023, 3, 98 %, 26 %, 4823 MiB, 98.47 W
2026/09/23 09:57:43.025, 0, 91 %, 25 %, 4923 MiB, 129.05 W
2026/09/23 09:57:43.026, 1, 97 %, 26 %, 4827 MiB, 126.86 W
2026/09/23 09:57:43.027, 2, 92 %, 25 %, 4923 MiB, 125.92 W
2026/09/23 09:57:43.028, 3, 97 %, 25 %, 4823 MiB, 127.60 W
