timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/09/22 13:48:44.082, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.11 W
2026/09/22 13:48:44.333, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.10 W
2026/09/22 13:48:44.583, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.91 W
2026/09/22 13:48:44.833, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.86 W
2026/09/22 13:48:45.083, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.60 W
2026/09/22 13:48:45.333, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.57 W
2026/09/22 13:48:45.583, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.24 W
2026/09/22 13:48:45.833, 0, 97 %, 5 %, 4955 MiB, 143771 MiB, 190.44 W
2026/09/22 13:48:46.083, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 190.07 W
2026/09/22 13:48:46.334, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.14 W
2026/09/22 13:48:46.584, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 190.67 W
2026/09/22 13:48:46.834, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.65 W
2026/09/22 13:48:47.084, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.69 W
2026/09/22 13:48:47.334, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.87 W
2026/09/22 13:48:47.584, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.23 W
2026/09/22 13:48:47.834, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.76 W
2026/09/22 13:48:48.084, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.11 W
2026/09/22 13:48:48.335, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.90 W
2026/09/22 13:48:48.585, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.37 W
2026/09/22 13:48:48.835, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.28 W
2026/09/22 13:48:49.085, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.25 W
2026/09/22 13:48:49.335, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 193.71 W
2026/09/22 13:48:49.585, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 192.54 W
2026/09/22 13:48:49.835, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 194.65 W
2026/09/22 13:48:50.086, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 194.49 W
2026/09/22 13:48:50.336, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 193.18 W
2026/09/22 13:48:50.586, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 194.61 W
2026/09/22 13:48:50.836, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.15 W
2026/09/22 13:48:51.086, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.69 W
2026/09/22 13:48:51.336, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.51 W
2026/09/22 13:48:51.586, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.47 W
2026/09/22 13:48:51.836, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.97 W
2026/09/22 13:48:52.087, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.30 W
2026/09/22 13:48:52.337, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.64 W
2026/09/22 13:48:52.587, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.66 W
2026/09/22 13:48:52.837, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.60 W
2026/09/22 13:48:53.087, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.61 W
2026/09/22 13:48:53.337, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 190.81 W
2026/09/22 13:48:53.587, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 190.21 W
2026/09/22 13:48:53.837, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.23 W
2026/09/22 13:48:54.088, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.39 W
2026/09/22 13:48:54.338, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.43 W
2026/09/22 13:48:54.588, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.00 W
2026/09/22 13:48:54.838, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.00 W
2026/09/22 13:48:55.088, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.54 W
2026/09/22 13:48:55.338, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.32 W
2026/09/22 13:48:55.588, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.97 W
2026/09/22 13:48:55.839, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.39 W
2026/09/22 13:48:56.089, 0, 93 %, 5 %, 4955 MiB, 143771 MiB, 191.01 W
2026/09/22 13:48:56.339, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.60 W
2026/09/22 13:48:56.589, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.66 W
2026/09/22 13:48:56.839, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 190.86 W
2026/09/22 13:48:57.089, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.87 W
2026/09/22 13:48:57.339, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.08 W
2026/09/22 13:48:57.590, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.63 W
2026/09/22 13:48:57.840, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.72 W
2026/09/22 13:48:58.090, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 200.60 W
2026/09/22 13:48:58.340, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 201.35 W
2026/09/22 13:48:58.590, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 201.70 W
2026/09/22 13:48:58.840, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 201.00 W
2026/09/22 13:48:59.090, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.73 W
2026/09/22 13:48:59.340, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.36 W
2026/09/22 13:48:59.591, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.94 W
2026/09/22 13:48:59.841, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.29 W
2026/09/22 13:49:00.091, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.25 W
2026/09/22 13:49:00.341, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.02 W
2026/09/22 13:49:00.591, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.94 W
2026/09/22 13:49:00.841, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.54 W
2026/09/22 13:49:01.091, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.02 W
2026/09/22 13:49:01.341, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.90 W
2026/09/22 13:49:01.592, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.93 W
2026/09/22 13:49:01.842, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.47 W
2026/09/22 13:49:02.092, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.88 W
2026/09/22 13:49:02.342, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.82 W
2026/09/22 13:49:02.592, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.19 W
2026/09/22 13:49:02.842, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.03 W
2026/09/22 13:49:03.092, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.40 W
2026/09/22 13:49:03.342, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.20 W
2026/09/22 13:49:03.593, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.97 W
2026/09/22 13:49:03.843, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.78 W
2026/09/22 13:49:04.093, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.06 W
2026/09/22 13:49:04.343, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.68 W
2026/09/22 13:49:04.593, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.67 W
2026/09/22 13:49:04.843, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.63 W
2026/09/22 13:49:05.093, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 199.40 W
2026/09/22 13:49:05.343, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.48 W
2026/09/22 13:49:05.594, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.66 W
2026/09/22 13:49:05.844, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.05 W
2026/09/22 13:49:06.094, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.30 W
2026/09/22 13:49:06.344, 0, 84 %, 4 %, 4955 MiB, 143771 MiB, 188.26 W
2026/09/22 13:49:06.594, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.94 W
2026/09/22 13:49:06.844, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 186.15 W
2026/09/22 13:49:07.094, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.05 W
2026/09/22 13:49:07.345, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.45 W
2026/09/22 13:49:07.595, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.82 W
2026/09/22 13:49:07.845, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.02 W
2026/09/22 13:49:08.095, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.36 W
2026/09/22 13:49:08.345, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.01 W
2026/09/22 13:49:08.595, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.87 W
2026/09/22 13:49:08.845, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.82 W
2026/09/22 13:49:09.095, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.72 W
2026/09/22 13:49:09.346, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.54 W
2026/09/22 13:49:09.596, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.73 W
2026/09/22 13:49:09.846, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.10 W
2026/09/22 13:49:10.096, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.24 W
2026/09/22 13:49:10.346, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.01 W
2026/09/22 13:49:10.596, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.30 W
2026/09/22 13:49:10.846, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.82 W
2026/09/22 13:49:11.097, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.62 W
2026/09/22 13:49:11.347, 0, 77 %, 3 %, 4955 MiB, 143771 MiB, 187.72 W
2026/09/22 13:49:11.597, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.57 W
2026/09/22 13:49:11.847, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 186.58 W
2026/09/22 13:49:12.097, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.34 W
2026/09/22 13:49:12.347, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.48 W
2026/09/22 13:49:12.597, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.10 W
2026/09/22 13:49:12.847, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.25 W
2026/09/22 13:49:13.098, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.92 W
2026/09/22 13:49:13.348, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.75 W
2026/09/22 13:49:13.598, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.94 W
2026/09/22 13:49:13.848, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 199.16 W
2026/09/22 13:49:14.098, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.98 W
2026/09/22 13:49:14.348, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.10 W
2026/09/22 13:49:14.598, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 197.27 W
2026/09/22 13:49:14.849, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.62 W
2026/09/22 13:49:15.099, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.27 W
2026/09/22 13:49:15.349, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.36 W
2026/09/22 13:49:15.599, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.06 W
2026/09/22 13:49:15.849, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.45 W
2026/09/22 13:49:16.099, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.10 W
2026/09/22 13:49:16.349, 0, 82 %, 4 %, 4955 MiB, 143771 MiB, 187.37 W
2026/09/22 13:49:16.599, 0, 93 %, 5 %, 4955 MiB, 143771 MiB, 188.15 W
2026/09/22 13:49:16.850, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.50 W
2026/09/22 13:49:17.100, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.43 W
2026/09/22 13:49:17.350, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 197.10 W
2026/09/22 13:49:17.600, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.45 W
2026/09/22 13:49:17.850, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.21 W
2026/09/22 13:49:18.100, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.49 W
2026/09/22 13:49:18.350, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.06 W
2026/09/22 13:49:18.600, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.53 W
2026/09/22 13:49:18.851, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.54 W
2026/09/22 13:49:19.101, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.29 W
2026/09/22 13:49:19.351, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.01 W
2026/09/22 13:49:19.601, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.21 W
2026/09/22 13:49:19.851, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.42 W
2026/09/22 13:49:20.101, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.10 W
2026/09/22 13:49:20.351, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.43 W
2026/09/22 13:49:20.601, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.21 W
2026/09/22 13:49:20.852, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.35 W
2026/09/22 13:49:21.102, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.54 W
2026/09/22 13:49:21.352, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.36 W
2026/09/22 13:49:21.602, 0, 77 %, 3 %, 4955 MiB, 143771 MiB, 187.00 W
2026/09/22 13:49:21.852, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.52 W
2026/09/22 13:49:22.102, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.85 W
2026/09/22 13:49:22.352, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 192.58 W
2026/09/22 13:49:22.603, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.55 W
2026/09/22 13:49:22.853, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.58 W
2026/09/22 13:49:23.103, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.56 W
2026/09/22 13:49:23.353, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.84 W
2026/09/22 13:49:23.603, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.19 W
2026/09/22 13:49:23.853, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.40 W
2026/09/22 13:49:24.103, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.21 W
2026/09/22 13:49:24.353, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.67 W
2026/09/22 13:49:24.604, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.83 W
2026/09/22 13:49:24.854, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.87 W
2026/09/22 13:49:25.104, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.33 W
2026/09/22 13:49:25.354, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.64 W
2026/09/22 13:49:25.604, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.39 W
2026/09/22 13:49:25.854, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.95 W
2026/09/22 13:49:26.104, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.98 W
2026/09/22 13:49:26.354, 0, 98 %, 5 %, 4955 MiB, 143771 MiB, 195.24 W
2026/09/22 13:49:26.605, 0, 79 %, 3 %, 4955 MiB, 143771 MiB, 187.25 W
2026/09/22 13:49:26.855, 0, 97 %, 5 %, 4955 MiB, 143771 MiB, 188.10 W
2026/09/22 13:49:27.105, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.29 W
2026/09/22 13:49:27.355, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 190.41 W
2026/09/22 13:49:27.605, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.46 W
2026/09/22 13:49:27.855, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.79 W
2026/09/22 13:49:28.105, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.26 W
2026/09/22 13:49:28.356, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.72 W
2026/09/22 13:49:28.606, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.21 W
2026/09/22 13:49:28.856, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.62 W
2026/09/22 13:49:29.106, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.99 W
2026/09/22 13:49:29.356, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.74 W
2026/09/22 13:49:29.606, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.10 W
2026/09/22 13:49:29.856, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.94 W
2026/09/22 13:49:30.106, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.28 W
2026/09/22 13:49:30.357, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.96 W
2026/09/22 13:49:30.607, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.55 W
2026/09/22 13:49:30.857, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.16 W
2026/09/22 13:49:31.107, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.06 W
2026/09/22 13:49:31.357, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.27 W
2026/09/22 13:49:31.607, 0, 96 %, 5 %, 4955 MiB, 143771 MiB, 190.03 W
2026/09/22 13:49:31.857, 0, 80 %, 3 %, 4955 MiB, 143771 MiB, 189.75 W
2026/09/22 13:49:32.107, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.29 W
2026/09/22 13:49:32.358, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.90 W
2026/09/22 13:49:32.608, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.87 W
2026/09/22 13:49:32.858, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.20 W
2026/09/22 13:49:33.108, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.91 W
2026/09/22 13:49:33.358, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.62 W
2026/09/22 13:49:33.608, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.76 W
2026/09/22 13:49:33.858, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.49 W
2026/09/22 13:49:34.109, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.58 W
2026/09/22 13:49:34.359, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.88 W
2026/09/22 13:49:34.609, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.99 W
2026/09/22 13:49:34.859, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.53 W
2026/09/22 13:49:35.109, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.15 W
2026/09/22 13:49:35.359, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.93 W
2026/09/22 13:49:35.609, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.34 W
2026/09/22 13:49:35.859, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.63 W
2026/09/22 13:49:36.110, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.28 W
2026/09/22 13:49:36.360, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.77 W
2026/09/22 13:49:36.610, 0, 77 %, 3 %, 4955 MiB, 143771 MiB, 189.83 W
2026/09/22 13:49:36.860, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 190.78 W
2026/09/22 13:49:37.110, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 191.12 W
2026/09/22 13:49:37.360, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.99 W
2026/09/22 13:49:37.610, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.88 W
2026/09/22 13:49:37.861, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.26 W
2026/09/22 13:49:38.111, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.79 W
2026/09/22 13:49:38.361, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.62 W
2026/09/22 13:49:38.611, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.14 W
2026/09/22 13:49:38.861, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.24 W
2026/09/22 13:49:39.111, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.15 W
2026/09/22 13:49:39.361, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.53 W
2026/09/22 13:49:39.611, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.91 W
2026/09/22 13:49:39.862, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.48 W
2026/09/22 13:49:40.112, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.53 W
2026/09/22 13:49:40.362, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.66 W
2026/09/22 13:49:40.612, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.79 W
2026/09/22 13:49:40.862, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.10 W
2026/09/22 13:49:41.112, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.98 W
2026/09/22 13:49:41.362, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.66 W
2026/09/22 13:49:41.612, 0, 88 %, 4 %, 4955 MiB, 143771 MiB, 192.51 W
2026/09/22 13:49:41.863, 0, 88 %, 4 %, 4955 MiB, 143771 MiB, 189.89 W
2026/09/22 13:49:42.113, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.87 W
2026/09/22 13:49:42.363, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.05 W
2026/09/22 13:49:42.613, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 190.21 W
2026/09/22 13:49:42.863, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.90 W
2026/09/22 13:49:43.113, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.69 W
2026/09/22 13:49:43.363, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.45 W
2026/09/22 13:49:43.613, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.59 W
2026/09/22 13:49:43.864, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.20 W
2026/09/22 13:49:44.114, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.06 W
2026/09/22 13:49:44.364, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 195.65 W
2026/09/22 13:49:44.614, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.95 W
2026/09/22 13:49:44.864, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.59 W
2026/09/22 13:49:45.114, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.98 W
2026/09/22 13:49:45.364, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.84 W
2026/09/22 13:49:45.615, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.04 W
2026/09/22 13:49:45.865, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.59 W
2026/09/22 13:49:46.115, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.08 W
2026/09/22 13:49:46.365, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.45 W
2026/09/22 13:49:46.615, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.00 W
2026/09/22 13:49:46.865, 0, 77 %, 3 %, 4955 MiB, 143771 MiB, 189.18 W
2026/09/22 13:49:47.115, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.16 W
2026/09/22 13:49:47.365, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.12 W
2026/09/22 13:49:47.616, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.51 W
2026/09/22 13:49:47.866, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.13 W
2026/09/22 13:49:48.116, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.29 W
2026/09/22 13:49:48.366, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.16 W
2026/09/22 13:49:48.616, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.12 W
2026/09/22 13:49:48.866, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.57 W
2026/09/22 13:49:49.116, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.08 W
2026/09/22 13:49:49.366, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.81 W
2026/09/22 13:49:49.617, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.72 W
2026/09/22 13:49:49.867, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.32 W
2026/09/22 13:49:50.117, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.68 W
2026/09/22 13:49:50.367, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.65 W
2026/09/22 13:49:50.617, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.56 W
2026/09/22 13:49:50.867, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.77 W
2026/09/22 13:49:51.117, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.94 W
2026/09/22 13:49:51.367, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.31 W
2026/09/22 13:49:51.618, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.36 W
2026/09/22 13:49:51.868, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 187.62 W
2026/09/22 13:49:52.118, 0, 98 %, 5 %, 4955 MiB, 143771 MiB, 188.34 W
