timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 13:28:43.936, 1, 91 %, 30 %, 1551 MiB, 126.95 W
2026/09/23 13:28:43.937, 2, 92 %, 29 %, 1529 MiB, 129.31 W
2026/09/23 13:28:43.938, 3, 93 %, 29 %, 1523 MiB, 121.40 W
2026/09/23 13:28:44.941, 0, 91 %, 29 %, 1521 MiB, 131.46 W
2026/09/23 13:28:44.942, 1, 91 %, 29 %, 1551 MiB, 127.35 W
2026/09/23 13:28:44.943, 2, 92 %, 30 %, 1529 MiB, 130.67 W
2026/09/23 13:28:44.946, 3, 93 %, 29 %, 1523 MiB, 130.98 W
2026/09/23 13:28:45.948, 0, 90 %, 29 %, 1521 MiB, 131.55 W
2026/09/23 13:28:45.949, 1, 90 %, 29 %, 1551 MiB, 126.95 W
2026/09/23 13:28:45.950, 2, 93 %, 29 %, 1693 MiB, 128.42 W
2026/09/23 13:28:45.951, 3, 93 %, 29 %, 1679 MiB, 119.55 W
2026/09/23 13:28:46.954, 0, 91 %, 29 %, 1521 MiB, 131.95 W
2026/09/23 13:28:46.955, 1, 91 %, 29 %, 1551 MiB, 127.35 W
2026/09/23 13:28:46.956, 2, 92 %, 30 %, 1529 MiB, 131.24 W
2026/09/23 13:28:46.957, 3, 93 %, 29 %, 1523 MiB, 130.01 W
2026/09/23 13:28:47.959, 0, 83 %, 26 %, 1521 MiB, 96.60 W
2026/09/23 13:28:47.960, 1, 82 %, 26 %, 1551 MiB, 94.53 W
2026/09/23 13:28:47.962, 2, 92 %, 29 %, 1529 MiB, 103.94 W
2026/09/23 13:28:47.964, 3, 71 %, 22 %, 1523 MiB, 105.67 W
2026/09/23 13:28:48.966, 0, 90 %, 29 %, 1521 MiB, 130.98 W
2026/09/23 13:28:48.967, 1, 90 %, 29 %, 1551 MiB, 125.90 W
2026/09/23 13:28:48.968, 2, 92 %, 30 %, 1529 MiB, 130.27 W
2026/09/23 13:28:48.969, 3, 93 %, 29 %, 1523 MiB, 130.50 W
