timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/24 14:50:56.737, 1, 90 %, 47 %, 4761 MiB, 148.55 W
2026/09/24 14:50:56.738, 2, 93 %, 48 %, 4749 MiB, 149.34 W
2026/09/24 14:50:56.739, 3, 97 %, 49 %, 4759 MiB, 146.92 W
2026/09/24 14:50:57.742, 0, 96 %, 49 %, 4755 MiB, 153.09 W
2026/09/24 14:50:57.743, 1, 91 %, 47 %, 4761 MiB, 150.96 W
2026/09/24 14:50:57.744, 2, 92 %, 48 %, 4749 MiB, 152.73 W
2026/09/24 14:50:57.745, 3, 97 %, 49 %, 4759 MiB, 149.33 W
2026/09/24 14:50:58.748, 0, 95 %, 49 %, 4755 MiB, 158.29 W
2026/09/24 14:50:58.749, 1, 91 %, 49 %, 4761 MiB, 155.20 W
2026/09/24 14:50:58.750, 2, 92 %, 47 %, 4749 MiB, 156.02 W
2026/09/24 14:50:58.751, 3, 97 %, 52 %, 4759 MiB, 153.57 W
2026/09/24 14:50:59.753, 0, 96 %, 50 %, 4755 MiB, 145.85 W
2026/09/24 14:50:59.760, 1, 91 %, 50 %, 4761 MiB, 155.20 W
2026/09/24 14:50:59.761, 2, 93 %, 48 %, 4749 MiB, 156.51 W
2026/09/24 14:50:59.762, 3, 97 %, 52 %, 4759 MiB, 153.19 W
2026/09/24 14:51:00.764, 0, 95 %, 51 %, 4755 MiB, 143.63 W
2026/09/24 14:51:00.765, 1, 91 %, 47 %, 4761 MiB, 140.36 W
2026/09/24 14:51:00.766, 2, 93 %, 48 %, 4749 MiB, 148.86 W
2026/09/24 14:51:00.767, 3, 97 %, 51 %, 4759 MiB, 147.40 W
2026/09/24 14:51:01.770, 0, 95 %, 51 %, 4755 MiB, 134.54 W
2026/09/24 14:51:01.771, 1, 91 %, 48 %, 4761 MiB, 127.20 W
2026/09/24 14:51:01.772, 2, 93 %, 49 %, 4749 MiB, 126.82 W
2026/09/24 14:51:01.773, 3, 97 %, 50 %, 4759 MiB, 118.82 W
2026/09/24 14:51:02.776, 0, 95 %, 50 %, 4755 MiB, 132.60 W
2026/09/24 14:51:02.777, 1, 91 %, 48 %, 4761 MiB, 125.75 W
2026/09/24 14:51:02.778, 2, 93 %, 48 %, 4749 MiB, 129.16 W
2026/09/24 14:51:02.779, 3, 97 %, 49 %, 4759 MiB, 133.18 W
2026/09/24 14:51:03.782, 0, 96 %, 53 %, 4755 MiB, 139.77 W
2026/09/24 14:51:03.783, 1, 89 %, 47 %, 4761 MiB, 130.89 W
2026/09/24 14:51:03.784, 2, 92 %, 48 %, 4749 MiB, 137.32 W
2026/09/24 14:51:03.785, 3, 97 %, 49 %, 4759 MiB, 138.89 W
