timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/09/22 14:09:50.081, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 188.35 W
2026/09/22 14:09:50.331, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.57 W
2026/09/22 14:09:50.581, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.98 W
2026/09/22 14:09:50.831, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.47 W
2026/09/22 14:09:51.082, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.93 W
2026/09/22 14:09:51.332, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.27 W
2026/09/22 14:09:51.582, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.25 W
2026/09/22 14:09:51.832, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.19 W
2026/09/22 14:09:52.082, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.48 W
2026/09/22 14:09:52.332, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.40 W
2026/09/22 14:09:52.582, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.31 W
2026/09/22 14:09:52.833, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.05 W
2026/09/22 14:09:53.083, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.11 W
2026/09/22 14:09:53.333, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.49 W
2026/09/22 14:09:53.583, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.03 W
2026/09/22 14:09:53.833, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.83 W
2026/09/22 14:09:54.083, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.87 W
2026/09/22 14:09:54.333, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.15 W
2026/09/22 14:09:54.583, 0, 77 %, 3 %, 4943 MiB, 143771 MiB, 188.62 W
2026/09/22 14:09:54.834, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.74 W
2026/09/22 14:09:55.084, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.80 W
2026/09/22 14:09:55.334, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.84 W
2026/09/22 14:09:55.584, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.38 W
2026/09/22 14:09:55.834, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.88 W
2026/09/22 14:09:56.084, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.83 W
2026/09/22 14:09:56.334, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.16 W
2026/09/22 14:09:56.584, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.19 W
2026/09/22 14:09:56.835, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.65 W
2026/09/22 14:09:57.085, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.32 W
2026/09/22 14:09:57.335, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.44 W
2026/09/22 14:09:57.585, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.87 W
2026/09/22 14:09:57.835, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.69 W
2026/09/22 14:09:58.085, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.48 W
2026/09/22 14:09:58.335, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.22 W
2026/09/22 14:09:58.585, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.52 W
2026/09/22 14:09:58.836, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.90 W
2026/09/22 14:09:59.086, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.60 W
2026/09/22 14:09:59.336, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.95 W
2026/09/22 14:09:59.586, 0, 76 %, 3 %, 4943 MiB, 143771 MiB, 189.00 W
2026/09/22 14:09:59.836, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 187.85 W
2026/09/22 14:10:00.086, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.20 W
2026/09/22 14:10:00.336, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.00 W
2026/09/22 14:10:00.586, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 196.32 W
2026/09/22 14:10:00.837, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.16 W
2026/09/22 14:10:01.087, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 195.89 W
2026/09/22 14:10:01.337, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.02 W
2026/09/22 14:10:01.587, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.69 W
2026/09/22 14:10:01.837, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.69 W
2026/09/22 14:10:02.087, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 197.06 W
2026/09/22 14:10:02.345, 0, 37 %, 2 %, 5643 MiB, 143771 MiB, 189.14 W
2026/09/22 14:10:02.669, 0, 0 %, 0 %, 5643 MiB, 143771 MiB, 169.53 W
2026/09/22 14:10:02.939, 0, 24 %, 1 %, 5643 MiB, 143771 MiB, 147.70 W
2026/09/22 14:10:03.226, 0, 0 %, 0 %, 5643 MiB, 143771 MiB, 133.32 W
2026/09/22 14:10:03.477, 0, 25 %, 1 %, 5643 MiB, 143771 MiB, 127.63 W
2026/09/22 14:10:03.732, 0, 0 %, 0 %, 5643 MiB, 143771 MiB, 126.77 W
2026/09/22 14:10:03.993, 0, 41 %, 2 %, 4943 MiB, 143771 MiB, 142.59 W
2026/09/22 14:10:04.244, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 156.59 W
2026/09/22 14:10:04.494, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 176.16 W
2026/09/22 14:10:04.744, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 189.69 W
2026/09/22 14:10:04.994, 0, 30 %, 2 %, 5643 MiB, 143771 MiB, 184.86 W
2026/09/22 14:10:05.266, 0, 70 %, 3 %, 4943 MiB, 143771 MiB, 181.70 W
2026/09/22 14:10:05.522, 0, 77 %, 4 %, 5643 MiB, 143771 MiB, 174.45 W
2026/09/22 14:10:05.807, 0, 22 %, 1 %, 5643 MiB, 143771 MiB, 156.02 W
2026/09/22 14:10:06.075, 0, 2 %, 0 %, 5643 MiB, 143771 MiB, 147.45 W
2026/09/22 14:10:06.375, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 133.79 W
2026/09/22 14:10:06.626, 0, 22 %, 1 %, 5643 MiB, 143771 MiB, 128.29 W
2026/09/22 14:10:06.888, 0, 11 %, 0 %, 4943 MiB, 143771 MiB, 126.60 W
2026/09/22 14:10:07.139, 0, 79 %, 4 %, 4943 MiB, 143771 MiB, 145.03 W
2026/09/22 14:10:07.389, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 154.99 W
2026/09/22 14:10:07.639, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 171.83 W
2026/09/22 14:10:07.889, 0, 99 %, 5 %, 4943 MiB, 143771 MiB, 186.72 W
2026/09/22 14:10:08.140, 0, 59 %, 3 %, 5643 MiB, 143771 MiB, 180.34 W
2026/09/22 14:10:08.391, 0, 43 %, 2 %, 4943 MiB, 143771 MiB, 180.62 W
2026/09/22 14:10:08.642, 0, 25 %, 1 %, 5643 MiB, 143771 MiB, 162.67 W
2026/09/22 14:10:08.895, 0, 0 %, 0 %, 5643 MiB, 143771 MiB, 147.23 W
2026/09/22 14:10:09.150, 0, 0 %, 0 %, 5643 MiB, 143771 MiB, 135.33 W
2026/09/22 14:10:09.402, 0, 0 %, 0 %, 5643 MiB, 143771 MiB, 124.94 W
2026/09/22 14:10:09.665, 0, 0 %, 0 %, 5643 MiB, 143771 MiB, 122.82 W
2026/09/22 14:10:09.939, 0, 24 %, 1 %, 4962 MiB, 143771 MiB, 135.22 W
2026/09/22 14:10:10.189, 0, 87 %, 4 %, 142485 MiB, 143771 MiB, 154.46 W
2026/09/22 14:10:10.440, 0, 100 %, 30 %, 142485 MiB, 143771 MiB, 197.68 W
2026/09/22 14:10:10.690, 0, 99 %, 5 %, 142485 MiB, 143771 MiB, 213.71 W
2026/09/22 14:10:10.940, 0, 99 %, 5 %, 143185 MiB, 143771 MiB, 222.62 W
2026/09/22 14:10:11.191, 0, 55 %, 3 %, 4943 MiB, 143771 MiB, 209.04 W
2026/09/22 14:10:11.441, 0, 100 %, 15 %, 5643 MiB, 143771 MiB, 190.79 W
2026/09/22 14:10:11.765, 0, 53 %, 3 %, 5643 MiB, 143771 MiB, 172.37 W
2026/09/22 14:10:12.024, 0, 0 %, 0 %, 5643 MiB, 143771 MiB, 160.17 W
2026/09/22 14:10:12.293, 0, 0 %, 0 %, 5643 MiB, 143771 MiB, 146.39 W
2026/09/22 14:10:12.544, 0, 0 %, 0 %, 5643 MiB, 143771 MiB, 130.66 W
2026/09/22 14:10:12.797, 0, 25 %, 1 %, 5643 MiB, 143771 MiB, 127.08 W
2026/09/22 14:10:13.048, 0, 0 %, 0 %, 5662 MiB, 143771 MiB, 127.25 W
2026/09/22 14:10:13.299, 0, 88 %, 9 %, 143185 MiB, 143771 MiB, 161.18 W
2026/09/22 14:10:13.550, 0, 100 %, 58 %, 143185 MiB, 143771 MiB, 203.93 W
2026/09/22 14:10:13.800, 0, 22 %, 13 %, 143185 MiB, 143771 MiB, 200.52 W
2026/09/22 14:10:14.050, 0, 0 %, 0 %, 143185 MiB, 143771 MiB, 194.47 W
2026/09/22 14:10:14.301, 0, 1 %, 0 %, 4943 MiB, 143771 MiB, 160.75 W
2026/09/22 14:10:14.557, 0, 99 %, 11 %, 4943 MiB, 143771 MiB, 128.85 W
2026/09/22 14:10:14.816, 0, 71 %, 8 %, 4943 MiB, 143771 MiB, 130.24 W
2026/09/22 14:10:15.085, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 130.12 W
2026/09/22 14:10:15.397, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 124.91 W
2026/09/22 14:10:15.649, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.32 W
2026/09/22 14:10:15.900, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.23 W
2026/09/22 14:10:16.163, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.22 W
2026/09/22 14:10:16.413, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.19 W
2026/09/22 14:10:16.665, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.17 W
2026/09/22 14:10:16.949, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.17 W
2026/09/22 14:10:17.200, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.17 W
2026/09/22 14:10:17.452, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.14 W
2026/09/22 14:10:17.764, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.13 W
2026/09/22 14:10:18.016, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.10 W
2026/09/22 14:10:18.267, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.10 W
2026/09/22 14:10:18.517, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.09 W
2026/09/22 14:10:18.768, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.07 W
2026/09/22 14:10:19.018, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.04 W
2026/09/22 14:10:19.296, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.04 W
2026/09/22 14:10:19.557, 0, 0 %, 0 %, 4943 MiB, 143771 MiB, 119.04 W
2026/09/22 14:10:19.820, 0, 0 %, 0 %, 120 MiB, 143771 MiB, 119.31 W
2026/09/22 14:10:20.070, 0, 6 %, 1 %, 120 MiB, 143771 MiB, 119.37 W
2026/09/22 14:10:20.320, 0, 0 %, 0 %, 120 MiB, 143771 MiB, 119.32 W
2026/09/22 14:10:20.571, 0, 0 %, 0 %, 120 MiB, 143771 MiB, 119.30 W
2026/09/22 14:10:20.821, 0, 0 %, 0 %, 120 MiB, 143771 MiB, 118.96 W
2026/09/22 14:10:21.072, 0, 0 %, 0 %, 116 MiB, 143771 MiB, 108.86 W
2026/09/22 14:10:21.380, 0, 0 %, 0 %, 116 MiB, 143771 MiB, 100.82 W
2026/09/22 14:10:21.636, 0, 0 %, 0 %, 116 MiB, 143771 MiB, 93.24 W
