timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 09:46:53.762, 2, 96 %, 27 %, 5035 MiB, 123.50 W
2026/09/23 09:46:53.763, 3, 77 %, 17 %, 4655 MiB, 112.71 W
2026/09/23 09:46:54.766, 0, 99 %, 27 %, 5033 MiB, 122.85 W
2026/09/23 09:46:54.767, 1, 87 %, 21 %, 4205 MiB, 113.93 W
2026/09/23 09:46:54.768, 2, 99 %, 25 %, 5035 MiB, 122.05 W
2026/09/23 09:46:54.769, 3, 78 %, 20 %, 4203 MiB, 117.54 W
2026/09/23 09:46:55.771, 0, 98 %, 25 %, 5261 MiB, 131.15 W
2026/09/23 09:46:55.772, 1, 78 %, 20 %, 4205 MiB, 100.49 W
2026/09/23 09:46:55.774, 2, 96 %, 27 %, 5263 MiB, 122.53 W
2026/09/23 09:46:55.775, 3, 78 %, 18 %, 4203 MiB, 94.05 W
2026/09/23 09:46:56.780, 0, 99 %, 27 %, 5033 MiB, 126.15 W
2026/09/23 09:46:56.781, 1, 88 %, 22 %, 4205 MiB, 120.60 W
2026/09/23 09:46:56.782, 2, 99 %, 24 %, 5035 MiB, 124.47 W
2026/09/23 09:46:56.783, 3, 78 %, 20 %, 4203 MiB, 122.77 W
2026/09/23 09:46:57.785, 0, 98 %, 27 %, 5033 MiB, 128.57 W
2026/09/23 09:46:57.786, 1, 78 %, 17 %, 4205 MiB, 114.89 W
2026/09/23 09:46:57.787, 2, 98 %, 27 %, 5035 MiB, 126.40 W
2026/09/23 09:46:57.788, 3, 82 %, 20 %, 4203 MiB, 112.30 W
2026/09/23 09:46:58.790, 0, 99 %, 24 %, 5033 MiB, 124.87 W
2026/09/23 09:46:58.791, 1, 78 %, 20 %, 4659 MiB, 107.32 W
2026/09/23 09:46:58.793, 2, 98 %, 27 %, 5035 MiB, 122.13 W
2026/09/23 09:46:58.794, 3, 85 %, 18 %, 4655 MiB, 108.91 W
2026/09/23 09:46:59.796, 0, 98 %, 27 %, 5033 MiB, 123.82 W
2026/09/23 09:46:59.797, 1, 80 %, 20 %, 4205 MiB, 114.89 W
2026/09/23 09:46:59.798, 2, 99 %, 28 %, 5035 MiB, 122.53 W
2026/09/23 09:46:59.801, 3, 78 %, 19 %, 4203 MiB, 118.99 W
2026/09/23 09:47:00.804, 0, 97 %, 27 %, 5033 MiB, 128.57 W
2026/09/23 09:47:00.805, 1, 88 %, 19 %, 4205 MiB, 123.97 W
2026/09/23 09:47:00.806, 2, 97 %, 23 %, 5035 MiB, 127.37 W
2026/09/23 09:47:00.807, 3, 78 %, 20 %, 4203 MiB, 125.19 W
2026/09/23 09:47:01.809, 0, 99 %, 27 %, 5033 MiB, 116.80 W
2026/09/23 09:47:01.810, 1, 78 %, 19 %, 4205 MiB, 84.36 W
2026/09/23 09:47:01.811, 2, 97 %, 27 %, 5035 MiB, 109.76 W
2026/09/23 09:47:01.812, 3, 88 %, 22 %, 4203 MiB, 82.05 W
2026/09/23 09:47:02.814, 0, 98 %, 23 %, 5033 MiB, 117.62 W
2026/09/23 09:47:02.815, 1, 78 %, 19 %, 4205 MiB, 100.63 W
2026/09/23 09:47:02.816, 2, 97 %, 27 %, 5035 MiB, 117.29 W
2026/09/23 09:47:02.817, 3, 79 %, 17 %, 4203 MiB, 104.08 W
2026/09/23 09:47:03.819, 0, 98 %, 27 %, 5033 MiB, 127.52 W
2026/09/23 09:47:03.821, 1, 87 %, 21 %, 4205 MiB, 123.97 W
2026/09/23 09:47:03.822, 2, 98 %, 25 %, 5035 MiB, 126.32 W
2026/09/23 09:47:03.823, 3, 78 %, 20 %, 4203 MiB, 124.14 W
2026/09/23 09:47:04.825, 0, 98 %, 27 %, 5033 MiB, 128.74 W
2026/09/23 09:47:04.826, 1, 80 %, 17 %, 4205 MiB, 91.51 W
2026/09/23 09:47:04.827, 2, 96 %, 26 %, 5035 MiB, 126.97 W
2026/09/23 09:47:04.828, 3, 83 %, 20 %, 4203 MiB, 87.75 W
2026/09/23 09:47:05.831, 0, 98 %, 27 %, 5033 MiB, 128.96 W
2026/09/23 09:47:05.832, 1, 89 %, 21 %, 4205 MiB, 123.49 W
2026/09/23 09:47:05.833, 2, 98 %, 23 %, 5035 MiB, 126.80 W
2026/09/23 09:47:05.834, 3, 78 %, 20 %, 4203 MiB, 119.39 W
2026/09/23 09:47:06.837, 0, 98 %, 27 %, 5033 MiB, 125.19 W
2026/09/23 09:47:06.839, 1, 79 %, 19 %, 4659 MiB, 112.00 W
2026/09/23 09:47:06.841, 2, 97 %, 27 %, 5491 MiB, 121.64 W
2026/09/23 09:47:06.843, 3, 88 %, 22 %, 4203 MiB, 108.43 W
2026/09/23 09:47:07.846, 0, 98 %, 25 %, 5033 MiB, 128.08 W
